,clean_tweet,label,agreement
4582,"('talk', 'measles', 'vaccination', 'rates', 'rt', 'slate', 'obama', 'holds', 'emergency', 'meeting', 'situation', 'room')",0.0,0.6666666666666666
7698,"('rtuser', 'study', 'whooping', 'cough', 'vaccination', 'fades', 'years', 'yahoo', 'news', 'via')",1.0,0.6666666666666666
636,"('vaccinated', 'student', 'mmr', 'photo', 'credit', 'shannon', 'university', 'san', 'diego')",1.0,1.0
5768,"('thing', 'safe', 'vaccine', 'will', 'never')",-1.0,1.0
5526,"('backtoschool', 'fairs', 'offer', 'information', 'immunizations', 'parents', 'invited', 'attend', 'three', 'backtoschool', 'fairs')",0.0,1.0
1587,"('us', 'getting', 'may', 'jedi', 'doesnt', 'shots', 'measles', 'yetlol')",1.0,1.0
1005,"('cough', 'wont', 'go', 'away', 'think', 'got', 'redneck', 'disease', 'louisville', 'fan', 'nonincestuous', 'body', 'immunity')",0.0,1.0
3573,"('great', 'job', 'andrew', 'wakefieldcongratulations', 'keeping', 'children', 'away', 'happiest', 'place', 'earth')",1.0,1.0
4986,"('study', 'kids', 'finds', 'link', 'mmr', 'vaccine', 'autism')",1.0,1.0
7160,"('twice', 'week', 'health', 'ritual', 'second', 'immunizationfeeling', 'better', 'arthritis', 'amp', 'rheumatic', 'disease', 'specialties')",1.0,1.0
6221,"('vaccines', 'cause', 'autism', 'speak', 'discrimination')",1.0,1.0
6020,"('thought', 'mandatory', 'law', 'children', 'vaccinated')",1.0,0.6666666666666666
6349,"('pennsylvania', 'medical', 'society', 'hosts', 'panel', 'measles', 'keystone', 'state')",0.0,1.0
8002,"('mmr', 'prove', 'modern', 'cam', 'ford', 'engines', 'turbos', 'beat', 'big', 'block', 'single', 'cams', 'bigger')",0.0,1.0
3769,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",0.0,0.6666666666666666
7236,"('getting', 'mmr')",1.0,1.0
1285,"('whats', 'knew', 'probably', 'wouldnt', 'one')",-1.0,1.0
1765,"('hpv', 'vaccine', 'eliminating', 'diseases', 'etc', 'focus', 'one', 'thing', 'problem', 'doesnt')",-1.0,0.3333333333333333
2932,"('dixie', 'junction', 'rollover', 'crash', 'moments', 'ago', 'info', 'via', 'saginaw', 'county', 'msp', 'mmr', 'responding')",0.0,1.0
1715,"('u', 'measles', 'booty', 'bitch', 'unblock', 'now')",0.0,1.0
5874,"('fascinating', 'pov', 'vaccine', 'distrust', 'gtuser', 'dont', 'parents', 'believe', 'safety', 'vaccines')",0.0,0.6666666666666666
3489,"('biochem', 'prof', 'complaining', 'governments', 'vaccinating', 'children', 'κ')",0.0,0.6666666666666666
3735,"('compare', 'vaccinating', 'dog', 'kids')",0.0,1.0
3233,"('backtoschool', 'mean', 'vaccines', 'tweens', 'teens')",1.0,1.0
6080,"('love', 'lookin', 'everyone', 'elses', 'progress', 'mmr', 'gives', 'motivation')",0.0,1.0
4096,"('autism', 'scandals', 'vaccines')",-1.0,0.3333333333333333
2893,"('dont', 'understand', 'adult', 'vaccination', 'rates', 'unacceptably', 'low', 'say', 'us', 'health', 'authorities')",1.0,1.0
1175,"('tnf', 'inhibitors', 'measles')",0.0,1.0
3551,"('penn', 'amp', 'tellers', 'graphic', 'illustration', 'safety', 'beware', 'graphic', 'language')",1.0,1.0
8464,"('measles', 'spreading', 'framingham', 'im', 'brining', 'son', 'anywhere', 'hes', 'vaccinated', 'yet')",1.0,0.6666666666666666
442,"('trombones', 'sun', 'bowl', 'stadium', 'university', 'texas', 'el', 'paso')",0.0,1.0
6254,"('vaccinate', 'kids', 'plz', 'thx', 'case', 'whooping', 'cough', 'reported', 'carmel', 'high', 'school')",1.0,1.0
1802,"('measles', 'ham', 'protect', 'herd')",1.0,0.6666666666666666
7107,"('confirmed', 'case', 'measles', 'delaware')",0.0,1.0
7869,"('dont', 'vaccinate', 'children', 'think', 'causes', 'autism', 'youre', 'idiot')",1.0,1.0
3657,"('bleeding', 'zombie', 'baby', 'will', 'cure', 'immunity', 'babyo')",0.0,0.6666666666666666
5721,"('please', 'dont', 'fucking', 'idiot', 'vaccinate', 'ugly', 'child', 'informed')",1.0,1.0
9033,"('rt', 'hide', 'kids', 'hide', 'wifeeveryones', 'fucking', 'measles')",0.0,1.0
5589,"('yes', 'determined', 'vaccine', 'injury', 'medical', 'records', 'state')",0.0,0.6666666666666666
317,"('vaccinate', 'prevent', 'death', 'convenience')",1.0,1.0
3584,"('lets', 'review', 'school', 'boards', 'know', 'parents', 'doctors', 'know', 'school', 'boards')",0.0,0.6666666666666666
3962,"('turns', 'measles', 'allergic', 'reaction', 'amoxicillin')",0.0,1.0
1143,"('wake', 'tf', 'search', 'fame_oliverxx')",0.0,1.0
9864,"('california', 'legislature', 'passes', 'strict', 'school', 'vaccine', 'bill', 'state', 'lawmakers', 'monday', 'passed', 'controversial', 'school')",0.0,0.6666666666666666
2905,"('ive', 'read', 'enough', 'ive', 'witnessed', 'enough', 'tell', 'vaccines', 'preventing', 'illness', 'cause', 'paralyzation')",-1.0,0.6666666666666666
5700,"('lack', 'vaccination', 'killing', 'babies', 'omg', 'lie')",-1.0,0.6666666666666666
677,"('wasnt', 'ebola', 'exploded', 'vaccines', 'escaped', 'limbo', 'trapped', 'now', 'diseases', 'lurk')",0.0,0.6666666666666666
6692,"('son', 'vaccinatedhe', 'became', 'ill', 'amp', 'never', 'autistic', 'diagnosis', 'cant', 'sure', 'still', 'wonder')",-1.0,1.0
1327,"('study', 'kids', 'finds', 'link', 'mmr', 'vaccine', 'autism')",0.0,0.6666666666666666
7448,"('arguments', 'name', 'calling', 'accusations', 'kids', 'got', 'vaccines', 'smoke', 'pot', 'thankfully')",1.0,1.0
8210,"('hopefully', 'national', 'policy', 'requires', 'every', 'one', 'immunize', 'unless', 'poses', 'health', 'risk')",1.0,1.0
8476,"('back', 'mean', 'w')",0.0,1.0
5662,"('maryland', 'offers', 'day', 'extension', 'student', 'immunizations', 'maryland', 'agreed', 'provide', 'local', 'school', 'systems')",0.0,0.6666666666666666
94,"('fridays', 'immunity', 'challenge', 'walking', 'backwards', 'safe', 'time', 'sure', 'watch', 'back')",0.0,0.6666666666666666
4451,"('bet', 'people', 'vaccinate', 'children', 'sold', 'doses', 'craft', 'tinctures', 'farmers', 'market')",1.0,1.0
3349,"('im', 'think', 'childs', 'believe', 'naturalsynthesized', 'toxins', 'may', 'b', 'part')",-1.0,0.3333333333333333
9325,"('tj', 'best', 'quotes', 'doesnt', 'even', 'know', 'thicker', 'measles', 'mumps')",0.0,0.6666666666666666
9921,"('concerned', 'content', 'mercury', 'flu', 'vaccine', 'please', 'take', 'look', 'table')",1.0,0.6666666666666666
43,"('us', 'cases', 'hit', 'year', 'high', 'far', 'year', 'cases', 'measles', 'reported', 'unit')",0.0,0.6666666666666666
2942,"('hepatitis', 'b', 'virus', 'hbv', 'vaccination', 'recommended', 'infants', 'older', 'children', 'adolescents')",1.0,0.6666666666666666
3326,"('lightweight', 'watching', 'cold', 'actually', 'measles')",0.0,1.0
3640,"('wmy', 'rd', 'child', 'went', 'slow', 'vaccine', 'time', 'began', 'see', 'health', 'probs', 'plus', 'research', 'enlightening', 'stopped')",-1.0,0.6666666666666666
1309,"('neighborhood', 'im', 'walking', 'itb', 'moms', 'claim', 'dont', 'vaccinate', 'kids', 'trendy', 'actually')",1.0,0.6666666666666666
358,"('ridiculous', 'even', 'let', 'kids', 'school', 'dont', 'want', 'exposing', 'kid', 'vaccinated', 'kids', 'arent')",1.0,0.6666666666666666
4743,"('dont', 'understand', 'people', 'dont', 'vaccinate', 'children', 'want', 'expose', 'deadly', 'totally', 'preventable', 'diseases')",1.0,1.0
6752,"('la', 'co', 'health', 'dept', 'will', 'update', 'us', 'measles', 'outbreak', 'later', 'morning', 'cases', 'ca', 'possible', 'vaccine', 'legislation')",0.0,0.6666666666666666
8286,"('metro', 'health', 'dept', 'picking', 'mosquito', 'traps', 'day', 'amp', 'taking', 'state', 'lab', 'west', 'nile', 'virus', 'testing', 'remember', 'vaccinate', 'horses')",1.0,0.6666666666666666
9444,"('measles', 'measles', 'kid', 'wasnt', 'bad', 'got', 'stay', 'home', 'school', 'cou')",0.0,1.0
6631,"('breitbart', 'news', 'goes', 'full', 'vaccine', 'truther', 'awesome', 'day', 'gop', 'really', 'try', 'reading')",-1.0,0.6666666666666666
1304,"('downloadingg', 'mixtapee')",0.0,1.0
624,"('got', 'proof', 'mmr', 'shots', 'yay', 'herando', 'county', 'school', 'board', 'office', 'pic')",1.0,1.0
9984,"('unfortunately', 'national', 'weather', 'service', 'forgot', 'issue', 'vaccinate', 'fucking', 'kids', 'alert', 'past', 'years', 'gtlt')",1.0,1.0
8017,"('dads', 'plague', 'vaccines', 'type', 'infectious', 'diseases')",0.0,0.6666666666666666
4415,"('never', 'safe', 'vaccine', 'never', 'will', 'safe', 'vaccine')",-1.0,1.0
8647,"('huh', 'measles', 'outbreak', 'threatens', 'polarize', 'weaken', 'social', 'consensus', 'favor', 'vaccination')",1.0,0.6666666666666666
4933,"('spread', 'polio', 'officially', 'world', 'health', 'emergency')",0.0,1.0
3004,"('kids', 'arent', 'vaccinated')",1.0,0.6666666666666666
9518,"('measles', 'concern', 'families', 'votes', 'casino', 'cold', 'weather', 'snow')",0.0,0.6666666666666666
4627,"('vaccine', 'truthers')",0.0,0.6666666666666666
6902,"('deadly', 'truth', 'vaccine', 'denialism', 'via')",1.0,1.0
6500,"('yea', 'measles', 'awesome', 'cancer')",0.0,0.6666666666666666
5788,"('ninja', 'vaccinations', 'fine', 'one', 'couple', 'never', 'takes', 'kid', 'doctor')",1.0,1.0
2837,"('health', 'alert', 'measles', 'cases', 'san', 'diego', 'related', 'disneyland', 'outbreak', 'san', 'diego', 'county', 'health', 'officials', 'said')",0.0,1.0
7568,"('still', 'measles', 'cases', 'ia', 'ill', 'mn', 'amp', 'ne', 'total', 'states')",0.0,1.0
7770,"('thank', 'giving', 'vaccination', 'issue', 'attention', 'deserves', 'people', 'need', 'kids', 'vaccinated', 'health', 'amp', 'others')",1.0,1.0
4702,"('aids', 'n', 'mmr', 'vaccination', 'may', 'reliable', 'hiv', 'children', 'dr', 'siberry', 'vaccines', 'may', 'work', 'reliably')",0.0,0.6666666666666666
6945,"('got', 'free', 'flu', 'thanks', 'set')",1.0,1.0
9500,"('mmr', 'november')",0.0,1.0
1618,"('disneyland', 'measles', 'outbreak', 'another', 'lesson', 'stupidity', 'kill', 'via', 'rt', 'lives', 'depend')",1.0,1.0
9642,"('california', 'lawmakers', 'aim', 'limit', 'vaccine', 'exemptions')",1.0,0.6666666666666666
247,"('parents', 'didnt', 'kids', 'measles', 'vaccination', 'take', 'hospital')",1.0,0.6666666666666666
7567,"('lala', 'land', 'nuts', 'calling', 'vaccines', 'optionalmeans', 'vaccines', 'schoolno', 'public', 'placesput', 'stupid', 'gop')",1.0,1.0
367,"('disney', 'tie', 'hides', 'biggest', 'measles', 'risk', 'adults', 'catch', 'bloomberg', 'business')",0.0,1.0
2841,"('hiring', 'great', 'team', 'amp', 'approved', 'health', 'plans', 'free', 'annual', 'bloodletting', 'vaccinations', 'take', 'louis', 'pasteur')",-1.0,0.3333333333333333
6564,"('choosing', 'vaccinate', 'family', 'youre', 'seditious', 'baby', 'killer')",1.0,1.0
9553,"('cant', 'believe', 'tl', 'disneyland', 'measles', 'happy', 'day', 'w', 'ra')",0.0,1.0
6390,"('haha', 'ive', 'developed', 'immunity', 'poisonous', 'things', 'cant', 'rid', 'meee')",0.0,1.0
8225,"('cdc', 'flu', 'vaccine', 'averts', 'millions', 'illnesses', 'dr', 'brian', 'mcdonough', 'medical', 'editorphiladelphia', 'cbs')",1.0,1.0
1784,"('patents', 'need', 'read', 'article', 'vaccinate', 'influenza', 'flu', 'deadly', 'even', 'healthy', 'kids')",1.0,1.0
9034,"('homeland', 'homework', 'steps', 'ahead', 'buying', 'vaccinations', 'open', 'pharmaceutical', 'mexico', 'counter')",1.0,0.6666666666666666
4872,"('low', 'cost', 'vaccination', 'day', 'kids', 'getting', 'annual', 'shots', 'silicon', 'valley', 'animal', 'control', 'authority')",1.0,0.6666666666666666
1393,"('reported', 'antivaccines', 'see', 'nothing', 'changed', 'another', 'news', 'channel', 'agenda')",-1.0,0.6666666666666666
5996,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'congrats')",0.0,1.0
5033,"('dont', 'feed', 'fear', 'feed', 'super', 'immunity')",-1.0,0.3333333333333333
8695,"('think', 'parents', 'wanting', 'vaccinate', 'kids', 'amp', 'kids', 'countries', 'dying', 'diseases')",1.0,1.0
5770,"('benefits', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhances', 'emotional', 'strength', 'boost', 'self', 'esteem')",0.0,1.0
6716,"('new', 'immunization', 'requirements', 'hoosier', 'kids', 'school', 'year', 'indianapolis', 'indiana', 'kindergartener')",0.0,0.6666666666666666
7377,"('ap', 'disney', 'gave', 'input', 'measles', 'health', 'messages', 'measles', 'outbreak', 'spread', 'last', 'month', 'disneyland', 'executives')",0.0,1.0
7336,"('hundreds', 'lastminute', 'immunizations', 'expected', 'disd', 'kids', 'expected', 'immunization')",1.0,0.6666666666666666
7507,"('cdc', 'measles', 'cases', 'us', 'january', 'number', 'us', 'measles', 'cases', 'year', 'growing', 'cdc', 'says')",0.0,1.0
4761,"('cdc', 'owns', 'patent', 'vaccine', 'afraid', 'govt')",-1.0,0.6666666666666666
8872,"('reminder', 'vaccinate', 'fucking', 'children', 'thank')",1.0,1.0
2839,"('debate', 'kids', 'vaccinated')",1.0,1.0
9884,"('know', 'said', 'measles', 'turned', 'poison', 'oak', 'rash', 'lol')",0.0,1.0
925,"('vaccinating', 'ones', 'child', 'criminal', 'offense', 'child', 'neglect', 'public', 'endangerment')",1.0,1.0
3815,"('stop', 'office', 'hepatitis', 'vaccine', 'kidding', 'im', 'gonna', 'die', 'hate', 'work')",1.0,0.6666666666666666
7793,"('sooo', 'now', 'theres', 'measles', 'vista')",0.0,1.0
6054,"('scitech', 'meningitis', 'confirmation', 'yale', 'health', 'provide', 'vaccine', 'via')",0.0,1.0
1039,"('sweet', 'cashier', 'grocery', 'store', 'asked', 'valentines', 'plans', 'resisted', 'urge', 'say', 'writing', 'measles', 'tenure')",0.0,1.0
9610,"('posted', 'photo', 'mmr')",0.0,1.0
4172,"('good', 'doc', 'kid', 'measleschicken', 'pox', 'mumps', 'stayed', 'home', 'law', 'still', 'made', 'take', 'shots')",1.0,0.6666666666666666
3478,"('theres', 'simple', 'way', 'decrease', 'number', 'parents', 'choose', 'vaccinate', 'children')",1.0,1.0
2616,"('things', 'done', 'weekend', 'calculus', 'homework', 'paper', 'measles', 'vaccine', 'study', 'clinical', 'psych', 'midterm', 'o', 'chem', 'homework')",0.0,1.0
2586,"('every', 'child', 'deserves', 'shot', 'life', 'vaccinate')",1.0,1.0
9088,"('right', 'middle', 'abc', 'national', 'news', 'story', 'measles', 'quick', 'hit', 'weather', 'snow', 'forecast', 'played')",0.0,1.0
5152,"('agora', 'nightlife', 'agora', 'nightlife')",0.0,1.0
5825,"('parents', 'dont', 'children', 'vaccinated', 'measles', 'arrested', 'children', 'taken', 'away')",1.0,1.0
6353,"('nanny', 'state', 'alert', 'sen', 'richard', 'pan', 'introduce', 'legislation', 'prohibit', 'parents', 'opting', 'vaccinating', 'kids')",0.0,0.6666666666666666
3080,"('cure', 'cancer', 'inquiring', 'minds', 'want', 'know')",0.0,1.0
8065,"('vaccination', 'database', 'look', 'schools', 'counties', 'michigan', 'data', 'includes', 'numbers', 'children', 'vaccinated')",0.0,1.0
8466,"('please', 'note', 'us', 'measles', 'outbreak', 'hospitalized', 'didnt', 'catch', 'hospitalized', 'people')",0.0,0.6666666666666666
9941,"('go', 'herbert', 'lehman', 'high', 'school', 'tomorrow', 'vaccine', 'good', 'luck')",1.0,1.0
5752,"('vaccinated', 'avoid', 'measles')",1.0,1.0
9540,"('california', 'law', 'makes', 'harder', 'parents', 'skip', 'vaccinating', 'children')",0.0,1.0
2553,"('mmr', 'school', 'will', 'closed', 'today', 'due', 'predicted', 'weather', 'stay', 'warm', 'safe')",0.0,1.0
1607,"('iteam', 'flu', 'shots', 'risky', 'flu', 'shots', 'save', 'lives', 'iteam', 'discovered', 'vaccine', 'comes')",0.0,1.0
571,"('mt', 'adults', 'mostly', 'getting', 'measles', 'sing', 'vaccination', 'song')",1.0,1.0
8127,"('unvaccinated', 'children', 'may', 'welcome', 'maricopa', 'county', 'schools')",1.0,0.6666666666666666
187,"('ya', 'ready', 'con', 'pala', 'caravana', 'de', 'texas', 'saludos', 'y', 'un', 'gran', 'abrazo')",0.0,1.0
8853,"('man', 'contracted', 'measles', 'traveled', 'clallam', 'king', 'counties', 'contagious')",0.0,1.0
8060,"('aids', 'children', 'immunities', 'may', 'key', 'hiv', 'treatment', 'oxford', 'scientists', 'calling', 'research')",0.0,1.0
4296,"('kids', 'eligible', 'vaccinated', 'vaccinate', 'children', 'end', 'story')",1.0,1.0
704,"('spirit', 'pisgah', 'loess', 'hills', 'state', 'forest')",0.0,1.0
9740,"('wont', 'inject', 'kid', 'shell', 'inject', 'face', 'cant', 'even', 'raise', 'eyebrows')",1.0,1.0
9332,"('honestly', 'near', 'impossible', 'low', 'mmr')",0.0,1.0
2164,"('know', 'country', 'dont', 'shots', 'means', 'go', 'college', 'amp', 'measles')",1.0,0.6666666666666666
5407,"('recommend', 'parents', 'protect', 'infants', 'weeks', 'outbreak', 'cant', 'vaccinated')",0.0,0.6666666666666666
3587,"('come', 'public', 'health', 'matter', 'preventing', 'cervical', 'cancer', 'immunizing', 'girls', 'decried', 'parents', 'given', 'opt', 'tx')",1.0,1.0
9036,"('another', 'measles', 'case', 'confirmed', 'exposure', 'areas', 'include', 'parts', 'pinalmaricopa', 'county')",0.0,1.0
3295,"('scott', 'brown', 'rents', 'email', 'list', 'antivaccine', 'conspiracy', 'theorist')",-1.0,0.3333333333333333
8014,"('vaccinate', 'excusitis', 'failure', 'disease', 'love', 'found', 'book', 'called', 'magic', 'thinking', 'big')",0.0,1.0
7549,"('used', 'garmin', 'bottom', 'run', 'today', 'experiment', 'id', 'rather', 'believe', 'mmr')",0.0,1.0
3396,"('hr', 'passed', 'recognizing', 'week', 'april', 'national', 'infant', 'immunization', 'week', 'penns')",1.0,0.6666666666666666
4457,"('fact', 'blankets', 'keep', 'safe', 'night', 'dont', 'know', 'definitely', 'immunity', 'something')",0.0,1.0
3163,"('university', 'study', 'flu', 'vaccine', 'effectiveness', 'claims', 'wildly', 'exaggerated')",-1.0,1.0
6762,"('public', 'health', 'prpdness', 'tomorrow', 'rt', 'measles', 'risk', 'areas', 'hit', 'ebola')",0.0,1.0
3288,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'lol')",0.0,1.0
476,"('mmr', 'carnival', 'yr', 'old', 'a', 'year', 'old', 'ride', 'rides', 'learning', 'church', 'encourages', 'tweeting', 'shitty', 'carnival', 'priceless')",0.0,1.0
6693,"('hard', 'sympathetic', 'antivaccine', 'mangers', 'mother', 'lost', 'child', 'stupidity', 'cruel')",1.0,1.0
5798,"('skeptical', 'ingredients', 'vaccines', 'causing', 'autism', 'cdc', 'will', 'cover', 'big', 'meds')",-1.0,1.0
7958,"('thousands', 'americans', 'die', 'year', 'influenza', 'including', 'small', 'children', 'yet', 'americans', 'flu', 'vaccines', 'dont')",1.0,0.6666666666666666
6364,"('now', 'link', 'n', 'bio', 'clubsho')",0.0,1.0
785,"('im', 'getting', 'really', 'fucking', 'tired', 'hearing', 'measles', 'people')",0.0,0.6666666666666666
8962,"('new', 'ringtone', 'pass', 'vaccinate', 'kids', 'mitch', 'benn')",1.0,1.0
693,"('plz', 'rt', 'admits', 'mmr', 'causes', 'inc', 'boys', 'x', 'black', 'boys')",-1.0,1.0
6091,"('case', 'closed', 'found', 'connection')",1.0,1.0
5806,"('possible', 'measles', 'exposure', 'phillys', 'touch', 'museum', 'state', 'health', 'officials', 'warning', 'possible', 'measles')",0.0,1.0
27,"('im', 'obsessed', 'w', 'ebola', 'following', 'outbreak', 'worlds', 'deadliest', 'disease', 'vaccine', 'cure', 'amp', 'death', 'rate')",1.0,0.6666666666666666
7506,"('yellow', 'fever', 'vaccine', 'much', 'fun', 'passport', 'health', 'nyc')",1.0,1.0
6110,"('dont', 'measles')",0.0,0.6666666666666666
8266,"('facebook', 'measles', 'post', 'goes', 'viral', 'canadian', 'mothers', 'facebook', 'post', 'speaking', 'antivaccine', 'activists')",0.0,0.6666666666666666
1553,"('eric', 'jordan', 'staal', 'better', 'gotten', 'mmr', 'shots', 'kids')",1.0,1.0
7574,"('people', 'dont', 'vaccinate', 'idiots', 'even', 'idiotic')",1.0,1.0
158,"('last', 'one', 'vaccinate', 'damn', 'children', 'swear', 'god', 'hear', 'vaccination', 'autism', 'shit', 'one', 'time', 'im', 'going', 'kill')",1.0,1.0
