,safe_tweet,label,agreement
3035,meanboys friday nights tonk game meanboy mansion,0.0,1.0
3036,two things vaccines made reason amp death row inmates reason suffer last moments,1.0,0.6666666666666666
3037,africa rest world seal borders us,0.0,1.0
3038,disneyland measles shows phoenix disneyland measles outbreak come phoenix areathe maricopa,0.0,0.6666666666666666
3039,average people complain live longer releasing tension increases immunity boosts health smd mom,0.0,1.0
3040,funny serious actually said dont know cdc measles will kill autism doesnt,1.0,1.0
3041,dont hippie parent come crying healthcare system kid gets fucking polio measles,1.0,1.0
3042,sb passed meningococcal diseasepupils immunized recommended age,0.0,0.6666666666666666
3043,yeen big baller iain even tryna holla ima take yo lil measles dollars walk model,0.0,1.0
3044,people havent vaccinating kids youre right helping kids hope ya got insurance measles,1.0,1.0
3045,vaccinated folks mothers facebook updates detail sons tragic death pertussis,1.0,1.0
3046,baltimore city health department investigating measles case,0.0,0.6666666666666666
3047,vaccinate kids least research arguing,1.0,1.0
3048,lifetime will exposed deadly infectious diseases prevent infection vaccination,1.0,1.0
3049,doesnt want kids die vaccinated prefers murdered inside loney recluses chocalate factory,1.0,0.6666666666666666
3050,bowie vs prince th last dance stop meeting mmr,0.0,1.0
3051,kid didnt vaccination records didnt go school happened notion,1.0,0.6666666666666666
3052,flu season earliest start years health officials urge residents flu vaccine now flu,1.0,0.6666666666666666
3053,connecticut sen murphy wants parents warned vaccine refusal risks,0.0,0.6666666666666666
3054,million people working vaccinate kids polio thats incredible,1.0,1.0
3055,yeah ive never gotten immunizations besides little school,0.0,0.6666666666666666
3056,lol ur im pretty sure mmr varicella dose vaccines reaction normal,1.0,0.6666666666666666
3057,remember bigots worrying immigrants bringing diseases us child mexico got measles disney,1.0,0.6666666666666666
3058,measles r general population,0.0,1.0
3059,taken aback measles outbreaks always obvious,0.0,0.6666666666666666
3060,average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
3061,idk still issue guy even said wrong later,1.0,1.0
3062,,0.0,0.6666666666666666
3063,well adult choice referring parents refuse vaccinate relatively young children,1.0,1.0
3064,measles getting spread disneyland bc dumbasses dont vaccinate kids,1.0,1.0
3065,poor santa monica baby young vaccine gets measles,1.0,0.6666666666666666
3066,idiot gt rt bachmann v perry hpv vaccine calls injections sexually transmitted diseases,1.0,0.6666666666666666
3067,first case measles reported ma,0.0,1.0
3068,mmr effective october individuals infected received doses measles vaccine,-1.0,0.6666666666666666
3069,barack obama urges vaccinations rt now repubs will vaccinate children,1.0,1.0
3070,mom thinking measles went disneyland,0.0,1.0
3071,measles,0.0,1.0
3072,hahaha foolish child spray effect build immunity,0.0,1.0
3073,lay cold flu will risk immunity one kiss,0.0,1.0
3074,doctors often yield parents requests delay kids vaccines doctors commonly requests parents,0.0,0.6666666666666666
3075,maher desperately misinformed many issues shocked told people vaccinate children hes jerk,1.0,1.0
3076,ethical eliminate antivaccine antigmo folks world safer,1.0,1.0
3077,kid behind vaccines catch today answers fingertips check cdc vaccine schedules app,1.0,0.6666666666666666
3078,vaccinating child issue freedom according rand paul fuck freedom,1.0,0.6666666666666666
3079,thanks following differing opinions retired rn know benefits vaccines agree risks need intense study,1.0,1.0
3080,cure cancer inquiring minds want know,0.0,1.0
3081,braindamaged victims swine flu vaccine win million lawsuit via,-1.0,1.0
3082,majority americans want vaccines required measles outbreak grows,1.0,1.0
3083,diane griffin prof measles contagious needs high level population immunity control,1.0,1.0
3084,thank sharing story meningococcal disease prevented vaccine,1.0,1.0
3085,cada dia combo vaccine causes autism son elijah taken state wife diagnosed autism,-1.0,1.0
3086,memo gop measles std abstinence vaccination,0.0,0.6666666666666666
3087,vaccinations health see june dates free medical services,1.0,0.6666666666666666
3088,grateful passionate intelligent physicians researching amp creating vaccines neglected diseases,1.0,1.0
3089,jenny talented intelligent comic actress loves child amp wrong immunization anyone,1.0,1.0
3090,thats awesome dont think dr vaccine hbv makes pharmaceutical companies reluctant make new drugs,0.0,1.0
3091,good lord measles parties really im gonna sugar coat fucking retarded,1.0,0.6666666666666666
3092,cdc measles cases january stemming disney outbreak health officials say people states,0.0,0.6666666666666666
3093,terrific lively measles discussion now sleep,0.0,1.0
3094,case measles confirmed intl traveller king co visited seattle amp seatac main term amp concourse d,0.0,1.0
3095,youre gonna vaccinate kids dont pissy one wants near stupid ass people,1.0,1.0
3096,boys nnoott vaccinated battle royale schools boys attended,-1.0,1.0
3097,measles epidemic tonights episode hope pnw parents watching,1.0,1.0
3098,viral evasion measles nipah viruses elude detection nice synopsis studies,0.0,1.0
3099,exotics,0.0,1.0
3100,still cant believe theres fucking measles break jesus christ,0.0,0.6666666666666666
3101,officials warn measles parties say idea virus harmless based misinformation california,1.0,0.6666666666666666
3102,latest review immunizations shows arent linked higher risk autism cancer oh dont say,1.0,1.0
3103,im usually immune stress killing immunity lol,0.0,1.0
3104,splashing fun fathers day note dad harmed splash war,0.0,1.0
3105,im hungryme know ate stale bread measles soupuser savage,0.0,1.0
3106,time take time measles soul happy,0.0,1.0
3107,thought chicken pox parties bad fools actually measles parties hoping kids potentially deadly disease,1.0,0.6666666666666666
3108,today sam houston race park free concertimmunizationsschool supeopleiesactivities amp,0.0,0.6666666666666666
3109,glennwood medical mall lianas first vaccinations poor babys happy cuz doesnt know whats coming,1.0,1.0
3110,children never childhood viruss amp vaccines work vaccinated,1.0,1.0
3111,health department rules measles montgomery county teen,0.0,1.0
3112,kids die every day measles vaccine costs raising k tonight save k kids,1.0,1.0
3113,measles cases reported us year past two decades,0.0,0.6666666666666666
3114,taking youngest child scooter vaccine rash bayside veterinary clinic,1.0,1.0
3115,protection without vaccine using synthetic genes reengineer disease resistance via,-1.0,0.6666666666666666
3116,years flu vaccine effective experts weigh centers disease control seen significant,0.0,1.0
3117,sb update child protective services providing definitions immunity liability,0.0,1.0
3118,hear unvaccinated kids walking around urge series rabies shots buy garlic crucifix,1.0,0.6666666666666666
3119,americans right public contagious diseases vaccine must mandatory,1.0,1.0
3120,recall x files ep amplified smallpox vaccine conspiracy meme,0.0,0.6666666666666666
3121,reason im still school gain immunity disease live forever,0.0,0.6666666666666666
3122,im never gonna die average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
3123,emphasize enough solution simple available vaccinated yes follow officials,1.0,1.0
3124,sf engross bill act requiring immunization meningococcal disease certain students f,0.0,0.6666666666666666
3125,health officials another measles case florida department health says confirmed case measles,0.0,1.0
3126,pa senators propose criminal immunity kids involved sex trade state lawmakers following last years,0.0,1.0
3127,talks philadelphia measles epidemic peabody memphis,0.0,1.0
3128,study hpv vaccine leading risky teen sex new study shows teens received hpv vaccine,0.0,0.6666666666666666
3129,sleep dead,0.0,1.0
3130,born n s one died measles effectiveness vaccines,1.0,1.0
3131,never nurse gives infants babies vaccinations honestly saddest thing,-1.0,0.6666666666666666
3132,sb new require notice certain immunizations contain trace amounts mercury,0.0,1.0
3133,african nations celebrate percent drop child mortality rates due immunization,1.0,0.6666666666666666
3134,feds immigrant kids given adult dose hepatitis vaccine,0.0,1.0
3135,go vaccinations college im deathly scared needles therefor may die,-1.0,0.3333333333333333
3136,girl health today asked vaccine shot thing gonna give disease right,0.0,0.6666666666666666
3137,obamacare took millions dollars cdc thats vaccine thank democrats,1.0,0.6666666666666666
3138,vaccine kill god brain uh yea got nothing nuts,0.0,0.6666666666666666
3139,look serious news taking disease deadly,1.0,0.6666666666666666
3140,measles outbreak santa monica child center reopens scrutinizing babies,0.0,0.6666666666666666
3141,pretty sure girl measles ecc rolled next normally people dont wear medical face masks,0.0,0.6666666666666666
3142,better kids vaccinated dont catch hands,1.0,0.6666666666666666
3143,students line free backtoschool vaccinations,1.0,0.6666666666666666
3144,didnt expect followed measles,0.0,1.0
3145,chart proves effective site u linked,1.0,1.0
3146,choose vaccinate kids klonopin amp ambien make feel good,-1.0,0.6666666666666666
3147,tf bought measles gtfoh,0.0,1.0
3148,arizona cardiologist responds critics regarding measles vaccines via,0.0,1.0
3149,cases linked disneyland debate great example reversing medical progress,1.0,0.6666666666666666
3150,next time ebola outbreak government release measles vaccine tell everyone ebola vaccine,1.0,1.0
3151,state california requires children receive mmr,0.0,1.0
3152,safe vaccinated,1.0,1.0
3153,respect parent believe conspiracy theory childs doctor,1.0,1.0
3154,thomasville mother blames immunization shots daughters autism,-1.0,0.6666666666666666
3155,people california measles outbreak traced back disneyland,0.0,1.0
3156,vaccines prevent millions infections save billions costs cdc,1.0,1.0
3157,canada ship vials experimental ebola vaccine un health agency,0.0,0.6666666666666666
3158,claim poison vaccine immoral pathetic,1.0,0.6666666666666666
3159,son prepost mmr vaccines safe people,-1.0,1.0
3160,swag sick nigga got measles,0.0,1.0
3161,hn vaccine caused serious reactions yet included flu vaccines baby owens story bad luck mom,-1.0,1.0
3162,kids vaccinated,1.0,1.0
3163,university study flu vaccine effectiveness claims wildly exaggerated,-1.0,1.0
3164,rt real history vaccines responsible halting infectious diseases th century,-1.0,0.3333333333333333
3165,new vaccine requirements illinois students springfield ill ap health officials reminding illinois,0.0,0.6666666666666666
3166,hot saturday night spent constructing ikea furniture lc still measles free,0.0,0.6666666666666666
3167,giving children vaccines giving rights dr mkopi,1.0,1.0
3168,fabulous due diligence immunized kids yet ended pertussis thomas miserable take pills,1.0,0.6666666666666666
3169,measles,0.0,1.0
3170,measles virus entry slam governs efficacy mantle cell lymphoma radiovirotherapy viruses used treat cancer,0.0,1.0
3171,map shows spread measles linked disney land,0.0,1.0
3172,expert qampa childhood vaccine safety webmd health newsby kathleen dohenyreviewed jennifer shu mdfor parents,1.0,0.6666666666666666
3173,healthcare workers measles continued work sick days pto,0.0,1.0
3174,pat robertson senile old man wish media quit giving time people clueless everything,0.0,1.0
